"time_id";"the_date";"the_day";"the_month";"the_year";"day_of_month";"week_of_year";"month_of_year";"quarter";"fiscal_period";"day_of_week"
1012;"1998-10-08 00:00:00";"Thursday";"October";2007;8;43;10;"Q4";"";4
1013;"1998-10-09 00:00:00";"Friday";"October";2007;9;43;10;"Q4";"";5
1014;"1998-10-10 00:00:00";"Saturday";"October";2007;10;43;10;"Q4";"";6
1015;"1998-10-11 00:00:00";"Sunday";"October";2007;11;44;10;"Q4";"";7
1016;"1998-10-12 00:00:00";"Monday";"October";2007;12;44;10;"Q4";"";1
1017;"1998-10-13 00:00:00";"Tuesday";"October";2007;13;44;10;"Q4";"";2
1018;"1998-10-14 00:00:00";"Wednesday";"October";2007;14;44;10;"Q4";"";3
1019;"1998-10-15 00:00:00";"Thursday";"October";2007;15;44;10;"Q4";"";4
1020;"1998-10-16 00:00:00";"Friday";"October";2007;16;44;10;"Q4";"";5
1021;"1998-10-17 00:00:00";"Saturday";"October";2007;17;44;10;"Q4";"";6
1022;"1998-10-18 00:00:00";"Sunday";"October";2007;18;45;10;"Q4";"";7
1023;"1998-10-19 00:00:00";"Monday";"October";2007;19;45;10;"Q4";"";1
1024;"1998-10-20 00:00:00";"Tuesday";"October";2007;20;45;10;"Q4";"";2
1025;"1998-10-21 00:00:00";"Wednesday";"October";2007;21;45;10;"Q4";"";3
1026;"1998-10-22 00:00:00";"Thursday";"October";2007;22;45;10;"Q4";"";4
1027;"1998-10-23 00:00:00";"Friday";"October";2007;23;45;10;"Q4";"";5
1028;"1998-10-24 00:00:00";"Saturday";"October";2007;24;45;10;"Q4";"";6
1029;"1998-10-25 00:00:00";"Sunday";"October";2007;25;46;10;"Q4";"";7
1030;"1998-10-26 00:00:00";"Monday";"October";2007;26;46;10;"Q4";"";1
1031;"1998-10-27 00:00:00";"Tuesday";"October";2007;27;46;10;"Q4";"";2
1032;"1998-10-28 00:00:00";"Wednesday";"October";2007;28;46;10;"Q4";"";3
1033;"1998-10-29 00:00:00";"Thursday";"October";2007;29;46;10;"Q4";"";4
1034;"1998-10-30 00:00:00";"Friday";"October";2007;30;46;10;"Q4";"";5
1035;"1998-10-31 00:00:00";"Saturday";"October";2007;31;46;10;"Q4";"";6
1036;"1998-11-01 00:00:00";"Sunday";"November";2007;1;47;11;"Q4";"";7
1037;"1998-11-02 00:00:00";"Monday";"November";2007;2;47;11;"Q4";"";1
1038;"1998-11-03 00:00:00";"Tuesday";"November";2007;3;47;11;"Q4";"";2
1039;"1998-11-04 00:00:00";"Wednesday";"November";2007;4;47;11;"Q4";"";3
1040;"1998-11-05 00:00:00";"Thursday";"November";2007;5;47;11;"Q4";"";4
1041;"1998-11-06 00:00:00";"Friday";"November";2007;6;47;11;"Q4";"";5
1042;"1998-11-07 00:00:00";"Saturday";"November";2007;7;47;11;"Q4";"";6
1043;"1998-11-08 00:00:00";"Sunday";"November";2007;8;48;11;"Q4";"";7
1044;"1998-11-09 00:00:00";"Monday";"November";2007;9;48;11;"Q4";"";1
1045;"1998-11-10 00:00:00";"Tuesday";"November";2007;10;48;11;"Q4";"";2
1046;"1998-11-11 00:00:00";"Wednesday";"November";2007;11;48;11;"Q4";"";3
1047;"1998-11-12 00:00:00";"Thursday";"November";2007;12;48;11;"Q4";"";4
1048;"1998-11-13 00:00:00";"Friday";"November";2007;13;48;11;"Q4";"";5
1049;"1998-11-14 00:00:00";"Saturday";"November";2007;14;48;11;"Q4";"";6
1050;"1998-11-15 00:00:00";"Sunday";"November";2007;15;49;11;"Q4";"";7
1051;"1998-11-16 00:00:00";"Monday";"November";2007;16;49;11;"Q4";"";1
1052;"1998-11-17 00:00:00";"Tuesday";"November";2007;17;49;11;"Q4";"";2
1053;"1998-11-18 00:00:00";"Wednesday";"November";2007;18;49;11;"Q4";"";3
1054;"1998-11-19 00:00:00";"Thursday";"November";2007;19;49;11;"Q4";"";4
1055;"1998-11-20 00:00:00";"Friday";"November";2007;20;49;11;"Q4";"";5
1056;"1998-11-21 00:00:00";"Saturday";"November";2007;21;49;11;"Q4";"";6
1057;"1998-11-22 00:00:00";"Sunday";"November";2007;22;50;11;"Q4";"";7
1058;"1998-11-23 00:00:00";"Monday";"November";2007;23;50;11;"Q4";"";1
1059;"1998-11-24 00:00:00";"Tuesday";"November";2007;24;50;11;"Q4";"";2
1060;"1998-11-25 00:00:00";"Wednesday";"November";2007;25;50;11;"Q4";"";3
1061;"1998-11-26 00:00:00";"Thursday";"November";2007;26;50;11;"Q4";"";4
1062;"1998-11-27 00:00:00";"Friday";"November";2007;27;50;11;"Q4";"";5
1063;"1998-11-28 00:00:00";"Saturday";"November";2007;28;50;11;"Q4";"";6
1064;"1998-11-29 00:00:00";"Sunday";"November";2007;29;51;11;"Q4";"";7
1065;"1998-11-30 00:00:00";"Monday";"November";2007;30;51;11;"Q4";"";1
1066;"1998-12-01 00:00:00";"Tuesday";"December";2007;1;51;12;"Q4";"";2
1067;"1998-12-02 00:00:00";"Wednesday";"December";2007;2;51;12;"Q4";"";3
1068;"1998-12-03 00:00:00";"Thursday";"December";2007;3;51;12;"Q4";"";4
1069;"1998-12-04 00:00:00";"Friday";"December";2007;4;51;12;"Q4";"";5
1070;"1998-12-05 00:00:00";"Saturday";"December";2007;5;51;12;"Q4";"";6
1071;"1998-12-06 00:00:00";"Sunday";"December";2007;6;52;12;"Q4";"";7
1072;"1998-12-07 00:00:00";"Monday";"December";2007;7;1;12;"Q4";"";1
1073;"1998-12-08 00:00:00";"Tuesday";"December";2007;8;1;12;"Q4";"";2
1074;"1998-12-09 00:00:00";"Wednesday";"December";2007;9;1;12;"Q4";"";3
1075;"1998-12-10 00:00:00";"Thursday";"December";2007;10;1;12;"Q4";"";4
1076;"1998-12-11 00:00:00";"Friday";"December";2007;11;1;12;"Q4";"";5
1077;"1998-12-12 00:00:00";"Saturday";"December";2007;12;1;12;"Q4";"";6
1078;"1998-12-13 00:00:00";"Sunday";"December";2007;13;2;12;"Q4";"";7
1079;"1998-12-14 00:00:00";"Monday";"December";2007;14;2;12;"Q4";"";1
1080;"1998-12-15 00:00:00";"Tuesday";"December";2007;15;2;12;"Q4";"";2
1081;"1998-12-16 00:00:00";"Wednesday";"December";2007;16;2;12;"Q4";"";3
1082;"1998-12-17 00:00:00";"Thursday";"December";2007;17;2;12;"Q4";"";4
1083;"1998-12-18 00:00:00";"Friday";"December";2007;18;2;12;"Q4";"";5
1084;"1998-12-19 00:00:00";"Saturday";"December";2007;19;2;12;"Q4";"";6
1085;"1998-12-20 00:00:00";"Sunday";"December";2007;20;3;12;"Q4";"";7
1086;"1998-12-21 00:00:00";"Monday";"December";2007;21;3;12;"Q4";"";1
1087;"1998-12-22 00:00:00";"Tuesday";"December";2007;22;3;12;"Q4";"";2
1088;"1998-12-23 00:00:00";"Wednesday";"December";2007;23;3;12;"Q4";"";3
1089;"1998-12-24 00:00:00";"Thursday";"December";2007;24;3;12;"Q4";"";4
1090;"1998-12-25 00:00:00";"Friday";"December";2007;25;3;12;"Q4";"";5
1091;"1998-12-26 00:00:00";"Saturday";"December";2007;26;3;12;"Q4";"";6
1092;"1998-12-27 00:00:00";"Sunday";"December";2007;27;4;12;"Q4";"";7
1093;"1998-12-28 00:00:00";"Monday";"December";2007;28;4;12;"Q4";"";1
1094;"1998-12-29 00:00:00";"Tuesday";"December";2007;29;4;12;"Q4";"";2
1095;"1998-12-30 00:00:00";"Wednesday";"December";2007;30;4;12;"Q4";"";3
1096;"1998-12-31 00:00:00";"Thursday";"December";2007;31;4;12;"Q4";"";4
